Season,Round,Date,TeamHome,Result,TeamAway,Stadium,Referee
2017,14,01/12/2017,Málaga,0-0,Levante,La Rosaleda,De Burgos Bengoetxea
2017,14,02/12/2017,Atlético de Madrid,2-1,Real Sociedad,Estadio Metropolitano,Jaime Latre
2017,14,02/12/2017,Barcelona,2-2,Celta de Vigo,Camp Nou,Melero López
2017,14,03/12/2017,Las Palmas,1-0,Betis,Estadio de Gran Canaria,Estrada Fernández
2017,14,04/12/2017,Girona,2-3,Alavés,Montilivi,Alberola Rojas
2017,14,03/12/2017,Getafe,1-0,Valencia,Coliseum Alfonso Pérez,Medié Jiménez
2017,14,03/12/2017,Leganés,3-1,Villarreal,Estadio Municipal de Butarque,Fernández Borbalán
2017,14,03/12/2017,Eibar,3-1,Espanyol,Estadio Municipal de Ipurua,Undiano Mallenco
2017,14,02/12/2017,Athletic Club,0-0,Real Madrid,San Mamés,Mateu Lahoz
2017,15,10/12/2017,Real Sociedad,0-2,Málaga,Anoeta,Del Cerro Grande
2017,15,08/12/2017,Alavés,2-0,Las Palmas,Mendizorrotza,Medié Jiménez
2017,15,11/12/2017,Espanyol,0-1,Girona,Estadio del RCD Espanyol,González González
2017,15,10/12/2017,Levante,1-2,Athletic Club,Ciutat de Valencia,Estrada Fernández
2017,15,10/12/2017,Villarreal,0-2,Barcelona,Estadio de la Cerámica,De Burgos Bengoetxea
2017,15,09/12/2017,Deportivo de La Coruña,1-0,Leganés,Estadio Municipal de Riazor,Melero López
2017,15,09/12/2017,Valencia,2-1,Celta de Vigo,Camp de Mestalla,Munuera Montero
2017,15,09/12/2017,Real Madrid,5-0,Sevilla,Estadio Santiago Bernabeu,Martínez Munuera
2017,15,09/12/2017,Getafe,0-0,Eibar,Coliseum Alfonso Pérez,Alberola Rojas
2017,15,10/12/2017,Betis,0-1,Atlético de Madrid,Benito Villamarín,Hernández Hernández
2017,16,16/12/2017,Eibar,2-1,Valencia,Estadio Municipal de Ipurua,González Fuertes
2017,16,17/12/2017,Celta de Vigo,0-1,Villarreal,Balaidos,Estrada Fernández
2017,16,16/12/2017,Athletic Club,0-0,Real Sociedad,San Mamés,Fernández Borbalán
2017,16,15/12/2017,Sevilla,0-0,Levante,Estadio Ramón Sánchez-Pizjuán,Iglesias Villanueva
2017,16,18/12/2017,Málaga,0-2,Betis,Alberola Rojas,Alberola Rojas
2017,16,16/12/2017,Atlético de Madrid,1-0,Alavés,Estadio Metropolitano,Gil Manzano
2017,16,17/12/2017,Barcelona,4-0,Deportivo de La Coruña,Camp Nou,Mateu Lahoz
2017,16,17/12/2017,Las Palmas,2-2,Espanyol,Estadio de Gran Canaria,Sánchez Martínez
2017,16,17/12/2017,Girona,1-0,Getafe,Estadi Municipal de Montilivi,Undiano Mallenco
2017,16,21/02/2018,Leganés,1-3,Real Madrid,Estadio Municipal de Butarque,González González
2017,17,19/12/2017,Levante,0-0,Leganés,Ciutat de Valencia,Jaime Latre
2017,17,23/12/2017,Deportivo de La Coruña,1-3,Celta de Vigo,Estadio Municipal de Riazor,Undiano Mallenco
2017,17,23/12/2017,Valencia,0-1,Villarreal,Camp de Mestalla,Trujillo Suárez
2017,17,23/12/2017,Real Madrid,0-3,Barcelona,Estadio Santiago Bernabeu,Sánchez Martínez
2017,17,20/12/2017,Getafe,2-0,Las Palmas,Coliseum Alfonso Pérez,De Burgos Bengoetxea
2017,17,22/12/2017,Betis,0-2,Athletic Club,Benito Villamarín,Martínez Munuera
2017,17,21/12/2017,Eibar,4-1,Girona,Estadio Municipal de Ipurua,Iglesias Villanueva
2017,17,20/12/2017,Real Sociedad,3-1,Sevilla,Anoeta,Hernández Hernández
2017,17,21/12/2017,Alavés,1-0,Málaga,Mendizorrotza,Álvarez Izquierdo
2017,17,22/12/2017,Espanyol,1-0,Atlético de Madrid,Estadio del RCD Espanyol,Melero López
2017,18,07/01/2018,Barcelona,3-0,Levante,Camp Nou,Del Cerro Grande
2017,18,06/01/2018,Las Palmas,1-2,Eibar,Estadio de Gran Canaria,González González
2017,18,07/01/2018,Villarreal,1-1,Deportivo de La Coruña,Estadio de la Cerámica,Medié Jiménez
2017,18,07/01/2018,Leganés,1-0,Real Sociedad,Estadio Municipal de Butarque,Estrada Fernández
2017,18,06/01/2018,Valencia,2-1,Girona,Camp de Mestalla,Fernández Borbalán
2017,18,07/01/2018,Celta de Vigo,2-2,Real Madrid,Balaidos,Jaime Latre
2017,18,07/01/2018,Athletic Club,2-0,Alavés,San Mamés,González Fuertes
2017,18,06/01/2018,Sevilla,3-5,Betis,Estadio Ramón Sánchez-Pizjuán,Gil Manzano
2017,18,08/01/2018,Málaga,0-1,Espanyol,Mateu Lahoz,Mateu Lahoz
2017,18,06/01/2018,Atlético de Madrid,2-0,Getafe,Estadio Metropolitano,Munuera Montero
2017,19,13/01/2018,Girona,6-0,Las Palmas,Estadi Municipal de Montilivi,Melero López
2017,19,14/01/2018,Alavés,1-0,Sevilla,Mendizorrotza,Sánchez Martínez
2017,19,14/01/2018,Espanyol,1-1,Athletic Club,Estadio del RCD Espanyol,Trujillo Suárez
2017,19,14/01/2018,Levante,0-1,Celta de Vigo,Ciutat de Valencia,Álvarez Izquierdo
2017,19,13/01/2018,Deportivo de La Coruña,1-2,Valencia,Estadio Municipal de Riazor,Alberola Rojas
2017,19,13/01/2018,Real Madrid,0-1,Villarreal,Estadio Santiago Bernabeu,Undiano Mallenco
2017,19,12/01/2018,Getafe,1-0,Málaga,Coliseum Alfonso Pérez,Martínez Munuera
2017,19,15/01/2018,Betis,3-2,Leganés,Benito Villamarín,Iglesias Villanueva
2017,19,13/01/2018,Eibar,0-1,Atlético de Madrid,Estadio Municipal de Ipurua,Mateu Lahoz
2017,19,14/01/2018,Real Sociedad,2-4,Barcelona,Anoeta,González González
2017,20,21/01/2018,Real Madrid,7-1,Deportivo de La Coruña,Estadio Santiago Bernabeu,Fernández Borbalán
2017,20,19/01/2018,Getafe,2-2,Athletic Club,Coliseum Alfonso Pérez,Gil Manzano
2017,20,21/01/2018,Betis,0-5,Barcelona,Benito Villamarín,Jaime Latre
2017,20,22/01/2018,Eibar,1-1,Málaga,Estadio Municipal de Ipurua,Medié Jiménez
2017,20,21/01/2018,Real Sociedad,1-2,Celta de Vigo,Anoeta,Mateu Lahoz
2017,20,20/01/2018,Atlético de Madrid,1-1,Girona,Vicente Calderón,De Burgos Bengoetxea
2017,20,20/01/2018,Las Palmas,2-1,Valencia,Estadio de Gran Canaria,Munuera Montero
2017,20,20/01/2018,Villarreal,2-1,Levante,Estadio de la Cerámica,González González
2017,20,21/01/2018,Alavés,2-2,Leganés,Mendizorrotza,Trujillo Suárez
2017,20,20/01/2018,Espanyol,0-3,Sevilla,Estadio del RCD Espanyol,Undiano Mallenco
2017,21,27/01/2018,Deportivo de La Coruña,2-2,Levante,Estadio Municipal de Riazor,González Fuertes
2017,21,27/01/2018,Valencia,1-4,Real Madrid,Camp de Mestalla,Estrada Fernández
2017,21,29/01/2018,Celta de Vigo,3-2,Betis,Balaidos,Sánchez Martínez
2017,21,26/01/2018,Athletic Club,1-1,Eibar,San Mamés,Melero López
2017,21,28/01/2018,Sevilla,1-1,Getafe,Estadio Ramón Sánchez-Pizjuán,Alberola Rojas
2017,21,27/01/2018,Málaga,0-0,Girona,La Rosaleda,Undiano Mallenco
2017,21,28/01/2018,Barcelona,2-1,Alavés,Camp Nou,Iglesias Villanueva
2017,21,28/01/2018,Atlético de Madrid,3-0,Las Palmas,Estadio Metropolitano,Álvarez Izquierdo
2017,21,28/01/2018,Leganés,3-2,Espanyol,Estadio Municipal de Butarque,Martínez Munuera
2017,21,27/01/2018,Villarreal,4-2,Real Sociedad,Estadio de la Cerámica,Del Cerro Grande
2017,22,03/02/2018,Alavés,2-1,Celta de Vigo,Mendizorrotza,Martínez Munuera
2017,22,04/02/2018,Espanyol,1-1,Barcelona,Estadio del RCD Espanyol,Gil Manzano
2017,22,04/02/2018,Atlético de Madrid,1-0,Valencia,Estadio Metropolitano,Iglesias Villanueva
2017,22,04/02/2018,Getafe,0-0,Leganés,Coliseum Alfonso Pérez,Álvarez Izquierdo
2017,22,04/02/2018,Girona,2-0,Athletic Club,Estadi Municipal de Montilivi,Munuera Montero
2017,22,03/02/2018,Betis,2-1,Villarreal,Benito Villamarín,Alberola Rojas
2017,22,03/02/2018,Eibar,5-1,Sevilla,Estadio Municipal de Ipurua,Trujillo Suárez
2017,22,02/02/2018,Real Sociedad,5-0,Deportivo de La Coruña,Anoeta,Undiano Mallenco
2017,22,03/02/2018,Levante,2-2,Real Madrid,Ciutat de Valencia,Melero López
2017,22,05/02/2018,Las Palmas,1-0,Málaga,Estadio de Gran Canaria,De Burgos Bengoetxea
2017,23,10/02/2018,Leganés,0-1,Eibar,Estadio Municipal de Butarque,González Fuertes
2017,23,10/02/2018,Villarreal,1-2,Alavés,Estadio de la Cerámica,Trujillo Suárez
2017,23,12/02/2018,Deportivo de La Coruña,0-1,Betis,Estadio Municipal de Riazor,Del Cerro Grande
2017,23,11/02/2018,Valencia,3-1,Levante,Camp de Mestalla,Medié Jiménez
2017,23,10/02/2018,Real Madrid,5-2,Real Sociedad,Estadio Santiago Bernabeu,Hernández Hernández
2017,23,11/02/2018,Celta de Vigo,2-2,Espanyol,Balaidos,González González
2017,23,09/02/2018,Athletic Club,0-0,Las Palmas,San Mamés,Estrada Fernández
2017,23,11/02/2018,Sevilla,1-0,Girona,Estadio Ramón Sánchez-Pizjuán,Jaime Latre
2017,23,10/02/2018,Málaga,0-1,Atlético de Madrid,La Rosaleda,Sánchez Martínez
2017,23,11/02/2018,Barcelona,0-0,Getafe,Camp Nou,Fernández Borbalán
2017,24,19/02/2018,Getafe,3-0,Celta de Vigo,Coliseum Alfonso Pérez,González Fuertes
2017,24,16/02/2018,Girona,3-0,Leganés,Estadi Municipal de Montilivi,Mateu Lahoz
2017,24,18/02/2018,Betis,3-5,Real Madrid,Benito Villamarín,Gil Manzano
2017,24,17/02/2018,Eibar,0-2,Barcelona,Estadio Municipal de Ipurua,Hernández Hernández
2017,24,17/02/2018,Málaga,1-2,Valencia,La Rosaleda,Trujillo Suárez
2017,24,18/02/2018,Real Sociedad,3-0,Levante,Anoeta,Jaime Latre
2017,24,17/02/2018,Las Palmas,1-2,Sevilla,Estadio de Gran Canaria,Iglesias Villanueva
2017,24,17/02/2018,Alavés,1-0,Deportivo de La Coruña,Mendizorrotza,Melero López
2017,24,18/02/2018,Espanyol,1-1,Villarreal,Estadio del RCD Espanyol,Munuera Montero
2017,24,18/02/2018,Atlético de Madrid,2-0,Athletic Club,Estadio Metropolitano,González González
2017,25,25/02/2018,Athletic Club,2-1,Málaga,San Mamés,Hernández Hernández
2017,25,25/02/2018,Sevilla,2-5,Atlético de Madrid,Estadio Ramón Sánchez-Pizjuán,Martínez Munuera
2017,25,26/02/2018,Levante,0-2,Betis,De Burgos Bengoetxea,De Burgos Bengoetxea
2017,25,24/02/2018,Barcelona,6-1,Girona,Camp Nou,Alberola Rojas
2017,25,24/02/2018,Leganés,0-0,Las Palmas,Estadio Municipal de Butarque,Jaime Latre
2017,25,25/02/2018,Villarreal,1-0,Getafe,Estadio de la Cerámica,Sánchez Martínez
2017,25,23/02/2018,Deportivo de La Coruña,0-0,Espanyol,Estadio Municipal de Riazor,Fernández Borbalán
2017,25,25/02/2018,Valencia,2-1,Real Sociedad,Camp de Mestalla,González Fuertes
2017,25,24/02/2018,Real Madrid,4-0,Alavés,Estadio Santiago Bernabeu,Estrada Fernández
2017,25,24/02/2018,Celta de Vigo,2-0,Eibar,Balaidos,Del Cerro Grande
2017,26,01/03/2018,Alavés,1-0,Levante,Mendizorrotza,Fernández Borbalán
2017,26,27/02/2018,Espanyol,1-0,Real Madrid,Estadio del RCD Espanyol,Sánchez Martínez
2017,26,28/02/2018,Atlético de Madrid,4-0,Leganés,Estadio Metropolitano,Estrada Fernández
2017,26,28/02/2018,Getafe,3-0,Deportivo de La Coruña,Coliseum Alfonso Pérez,Munuera Montero
2017,26,28/02/2018,Athletic Club,1-1,Valencia,San Mamés,Gil Manzano
2017,26,27/02/2018,Girona,1-0,Celta de Vigo,Estadi Municipal de Montilivi,Trujillo Suárez
2017,26,01/03/2018,Betis,0-0,Real Sociedad,Benito Villamarín,González González
2017,26,28/02/2018,Eibar,1-0,Villarreal,Estadio Municipal de Ipurua,Melero López
2017,26,28/02/2018,Málaga,0-1,Sevilla,La Rosaleda,Del Cerro Grande
2017,26,01/03/2018,Las Palmas,1-1,Barcelona,Estadio de Gran Canaria,Mateu Lahoz
2017,27,03/03/2018,Leganés,2-0,Málaga,Estadio Municipal de Butarque,Iglesias Villanueva
2017,27,03/03/2018,Villarreal,0-2,Girona,Estadio de la Cerámica,González Fuertes
2017,27,03/03/2018,Deportivo de La Coruña,1-1,Eibar,Estadio Municipal de Riazor,Jaime Latre
2017,27,04/03/2018,Valencia,2-0,Betis,Camp de Mestalla,Hernández Hernández
2017,27,03/03/2018,Real Madrid,3-1,Getafe,Estadio Santiago Bernabeu,Melero López
2017,27,05/03/2018,Celta de Vigo,2-1,Las Palmas,Balaidos,De Burgos Bengoetxea
2017,27,03/03/2018,Sevilla,2-0,Athletic Club,Estadio Ramón Sánchez-Pizjuán,Undiano Mallenco
2017,27,04/03/2018,Real Sociedad,2-1,Alavés,Anoeta,Martínez Munuera
2017,27,04/03/2018,Levante,1-1,Espanyol,Ciutat de Valencia,Alberola Rojas
2017,27,04/03/2018,Barcelona,1-0,Atlético de Madrid,Camp Nou,Gil Manzano
2017,28,10/03/2018,Eibar,1-2,Real Madrid,Estadio Municipal de Ipurua,Munuera Montero
2017,28,10/03/2018,Sevilla,0-2,Valencia,Estadio Ramón Sánchez-Pizjuán,De Burgos Bengoetxea
2017,28,10/03/2018,Málaga,0-2,Barcelona,La Rosaleda,Martínez Munuera
2017,28,11/03/2018,Las Palmas,0-2,Villarreal,Estadio de Gran Canaria,Medié Jiménez
2017,28,12/03/2018,Alavés,1-3,Betis,Mendizorrotza,Del Cerro Grande
2017,28,11/03/2018,Espanyol,2-1,Real Sociedad,Estadio del RCD Espanyol,Mateu Lahoz
2017,28,11/03/2018,Atlético de Madrid,3-0,Celta de Vigo,Estadio Metropolitano,Alberola Rojas
2017,28,10/03/2018,Getafe,0-1,Levante,Coliseum Alfonso Pérez,Trujillo Suárez
2017,28,11/03/2018,Athletic Club,2-0,Leganés,San Mamés,Sánchez Martínez
2017,28,09/03/2018,Girona,2-0,Deportivo de La Coruña,Estadi Municipal de Montilivi,Undiano Mallenco
2017,29,17/03/2018,Real Sociedad,1-2,Getafe,Anoeta,Estrada Fernández
2017,29,16/03/2018,Levante,2-1,Eibar,Ciutat de Valencia,Iglesias Villanueva
2017,29,18/03/2018,Barcelona,2-0,Athletic Club,Camp Nou,Jaime Latre
2017,29,18/03/2018,Leganés,2-1,Sevilla,Estadio Municipal de Butarque,Alberola Rojas
2017,29,18/03/2018,Villarreal,2-1,Atlético de Madrid,Estadio de la Cerámica,Fernández Borbalán
2017,29,17/03/2018,Deportivo de La Coruña,1-1,Las Palmas,Estadio Municipal de Riazor,Martínez Munuera
2017,29,18/03/2018,Celta de Vigo,0-0,Málaga,Balaidos,Undiano Mallenco
2017,29,17/03/2018,Valencia,3-1,Alavés,Camp de Mestalla,Munuera Montero
2017,29,18/03/2018,Real Madrid,6-3,Girona,Estadio Santiago Bernabeu,Gil Manzano
2017,29,17/03/2018,Betis,3-0,Espanyol,Benito Villamarín,De Burgos Bengoetxea
2017,30,01/04/2018,Espanyol,0-0,Alavés,Estadio del RCD Espanyol,Iglesias Villanueva
2017,30,01/04/2018,Atlético de Madrid,1-0,Deportivo de La Coruña,Estadio Metropolitano,Trujillo Suárez
2017,30,01/04/2018,Leganés,0-1,Valencia,Estadio Municipal de Butarque,Melero López
2017,30,02/04/2018,Getafe,0-1,Betis,Coliseum Alfonso Pérez,Undiano Mallenco
2017,30,31/03/2018,Athletic Club,1-1,Celta de Vigo,San Mamés,Del Cerro Grande
2017,30,31/03/2018,Girona,1-1,Levante,Estadi Municipal de Montilivi,De Burgos Bengoetxea
2017,30,01/04/2018,Eibar,0-0,Real Sociedad,Estadio Municipal de Ipurua,Sánchez Martínez
2017,30,31/03/2018,Sevilla,2-2,Barcelona,Estadio Ramón Sánchez-Pizjuán,González González
2017,30,01/04/2018,Málaga,1-0,Villarreal,La Rosaleda,Álvarez Izquierdo
2017,30,31/03/2018,Las Palmas,0-3,Real Madrid,Estadio de Gran Canaria,González Fuertes
2017,31,09/04/2018,Villarreal,1-3,Athletic Club,Estadio de la Cerámica,Iglesias Villanueva
2017,31,06/04/2018,Deportivo de La Coruña,3-2,Málaga,Estadio Municipal de Riazor,Mateu Lahoz
2017,31,07/04/2018,Celta de Vigo,4-0,Sevilla,Balaidos,Álvarez Izquierdo
2017,31,08/04/2018,Valencia,1-0,Espanyol,Camp de Mestalla,Gil Manzano
2017,31,08/04/2018,Real Madrid,1-1,Atlético de Madrid,Estadio Santiago Bernabeu,Estrada Fernández
2017,31,07/04/2018,Betis,2-0,Eibar,Benito Villamarín,Medié Jiménez
2017,31,08/04/2018,Real Sociedad,5-0,Girona,Anoeta,Munuera Montero
2017,31,08/04/2018,Levante,2-1,Las Palmas,Ciutat de Valencia,Fernández Borbalán
2017,31,07/04/2018,Barcelona,3-1,Leganés,Camp Nou,De Burgos Bengoetxea
2017,31,07/04/2018,Alavés,2-0,Getafe,Mendizorrotza,Jaime Latre
2017,32,14/04/2018,Barcelona,2-1,Valencia,Camp Nou,Del Cerro Grande
2017,32,14/04/2018,Las Palmas,0-1,Real Sociedad,Estadio de Gran Canaria,Álvarez Izquierdo
2017,32,15/04/2018,Atlético de Madrid,3-0,Levante,Estadio Metropolitano,Gil Manzano
2017,32,14/04/2018,Leganés,1-0,Celta de Vigo,Estadio Municipal de Butarque,Hernández Hernández
2017,32,15/04/2018,Getafe,1-0,Espanyol,Coliseum Alfonso Pérez,Melero López
2017,32,14/04/2018,Athletic Club,2-3,Deportivo de La Coruña,San Mamés,González González
2017,32,13/04/2018,Girona,0-1,Betis,Estadi Municipal de Montilivi,Jaime Latre
2017,32,15/04/2018,Eibar,0-1,Alavés,Estadio Municipal de Ipurua,Undiano Mallenco
2017,32,14/04/2018,Sevilla,2-2,Villarreal,Estadio Ramón Sánchez-Pizjuán,González Fuertes
2017,32,15/04/2018,Málaga,1-2,Real Madrid,La Rosaleda,De Burgos Bengoetxea
2017,33,19/04/2018,Real Sociedad,3-0,Atlético de Madrid,Anoeta,Alberola Rojas
2017,33,19/04/2018,Levante,1-0,Málaga,Jaime Latre,Jaime Latre
2017,33,19/04/2018,Alavés,1-2,Girona,Mendizorrotza,González Fuertes
2017,33,18/04/2018,Espanyol,0-1,Eibar,Estadio del RCD Espanyol,Hernández Hernández
2017,33,17/04/2018,Villarreal,2-1,Leganés,Estadio de la Cerámica,Trujillo Suárez
2017,33,17/04/2018,Deportivo de La Coruña,0-0,Sevilla,Estadio Municipal de Riazor,Medié Jiménez
2017,33,17/04/2018,Celta de Vigo,2-2,Barcelona,Balaidos,Fernández Borbalán
2017,33,18/04/2018,Valencia,1-2,Getafe,Camp de Mestalla,De Burgos Bengoetxea
2017,33,18/04/2018,Real Madrid,1-1,Athletic Club,Estadio Santiago Bernabeu,Martínez Munuera
2017,33,19/04/2018,Betis,1-0,Las Palmas,Benito Villamarín,Sánchez Martínez
2017,34,21/04/2018,Celta de Vigo,1-1,Valencia,Balaidos,Undiano Mallenco
2017,34,23/04/2018,Athletic Club,1-3,Levante,San Mamés,Munuera Montero
2017,34,22/04/2018,Girona,0-2,Espanyol,Estadi Municipal de Montilivi,Alberola Rojas
2017,34,21/04/2018,Eibar,0-1,Getafe,Estadio Municipal de Ipurua,Iglesias Villanueva
2017,34,09/05/2018,Sevilla,3-2,Real Madrid,Estadio Ramón Sánchez-Pizjuán,Mateu Lahoz
2017,34,22/04/2018,Málaga,2-0,Real Sociedad,La Rosaleda,Estrada Fernández
2017,34,09/05/2018,Barcelona,5-1,Villarreal,Camp Nou,Sánchez Martínez
2017,34,22/04/2018,Las Palmas,0-4,Alavés,Estadio de Gran Canaria,Melero López
2017,34,22/04/2018,Atlético de Madrid,0-0,Betis,Estadio Metropolitano,Martínez Munuera
2017,34,20/04/2018,Leganés,0-0,Deportivo de La Coruña,Estadio Municipal de Butarque,Álvarez Izquierdo
2017,35,28/04/2018,Villarreal,4-1,Celta de Vigo,Estadio de la Cerámica,Alberola Rojas
2017,35,29/04/2018,Deportivo de La Coruña,2-4,Barcelona,Estadio Municipal de Riazor,De Burgos Bengoetxea
2017,35,29/04/2018,Valencia,0-0,Eibar,Camp de Mestalla,Jaime Latre
2017,35,28/04/2018,Real Madrid,2-1,Leganés,Estadio Santiago Bernabeu,Iglesias Villanueva
2017,35,29/04/2018,Getafe,1-1,Girona,Coliseum Alfonso Pérez,Hernández Hernández
2017,35,30/04/2018,Betis,2-1,Málaga,Benito Villamarín,Del Cerro Grande
2017,35,28/04/2018,Real Sociedad,3-1,Athletic Club,Anoeta,Sánchez Martínez
2017,35,27/04/2018,Levante,2-1,Sevilla,Ciutat de Valencia,González González
2017,35,29/04/2018,Alavés,0-1,Atlético de Madrid,Mendizorrotza,Fernández Borbalán
2017,35,28/04/2018,Espanyol,1-1,Las Palmas,Estadio del RCD Espanyol,González Fuertes
2017,36,06/05/2018,Las Palmas,0-1,Getafe,Estadio de Gran Canaria,Undiano Mallenco
2017,36,06/05/2018,Atlético de Madrid,0-2,Espanyol,Estadio Metropolitano,Munuera Montero
2017,36,07/05/2018,Leganés,0-3,Levante,Estadio Municipal de Butarque,Sánchez Martínez
2017,36,05/05/2018,Villarreal,1-0,Valencia,Estadio de la Cerámica,Gil Manzano
2017,36,05/05/2018,Celta de Vigo,1-1,Deportivo de La Coruña,Balaidos,Del Cerro Grande
2017,36,05/05/2018,Athletic Club,2-0,Betis,San Mamés,Alberola Rojas
2017,36,05/05/2018,Girona,1-4,Eibar,Estadi Municipal de Montilivi,Trujillo Suárez
2017,36,04/05/2018,Sevilla,1-0,Real Sociedad,Estadio Ramón Sánchez-Pizjuán,Jaime Latre
2017,36,06/05/2018,Málaga,0-3,Alavés,González González,González González
2017,36,06/05/2018,Barcelona,2-2,Real Madrid,Camp Nou,Hernández Hernández
2017,37,12/05/2018,Girona,0-1,Valencia,Estadi Municipal de Montilivi,Iglesias Villanueva
2017,37,12/05/2018,Alavés,3-1,Athletic Club,Mendizorrotza,Estrada Fernández
2017,37,13/05/2018,Espanyol,4-1,Málaga,Estadio del RCD Espanyol,Martínez Munuera
2017,37,12/05/2018,Deportivo de La Coruña,2-4,Villarreal,Estadio Municipal de Riazor,Hernández Hernández
2017,37,12/05/2018,Real Madrid,6-0,Celta de Vigo,Estadio Santiago Bernabeu,González Fuertes
2017,37,12/05/2018,Getafe,0-1,Atlético de Madrid,Coliseum Alfonso Pérez,Alberola Rojas
2017,37,12/05/2018,Betis,2-2,Sevilla,Benito Villamarín,Álvarez Izquierdo
2017,37,12/05/2018,Eibar,1-0,Las Palmas,Estadio Municipal de Ipurua,Mateu Lahoz
2017,37,12/05/2018,Real Sociedad,3-2,Leganés,Anoeta,Medié Jiménez
2017,37,13/05/2018,Levante,5-4,Barcelona,Ciutat de Valencia,Melero López
2017,38,19/05/2018,Celta de Vigo,4-2,Levante,Balaidos,De Burgos Bengoetxea
2017,38,20/05/2018,Athletic Club,0-1,Espanyol,San Mamés,Fernández Borbalán
2017,38,19/05/2018,Sevilla,1-0,Alavés,Estadio Ramón Sánchez-Pizjuán,Del Cerro Grande
2017,38,19/05/2018,Málaga,0-1,Getafe,La Rosaleda,Trujillo Suárez
2017,38,20/05/2018,Barcelona,1-0,Real Sociedad,Camp Nou,Munuera Montero
2017,38,19/05/2018,Las Palmas,1-2,Girona,Estadio de Gran Canaria,Jaime Latre
2017,38,20/05/2018,Valencia,2-1,Deportivo de La Coruña,Camp de Mestalla,Medié Jiménez
2017,38,20/05/2018,Atlético de Madrid,2-2,Eibar,Estadio Metropolitano,Álvarez Izquierdo
2017,38,19/05/2018,Leganés,3-2,Betis,Estadio Municipal de Butarque,Gil Manzano
2017,38,19/05/2018,Villarreal,2-2,Real Madrid,Estadio de la Cerámica,Sánchez Martínez
2018,1,17/08/2018,Girona,0-0,Valladolid,Estadi Municipal de Montilivi,Cuadra Fernández
2018,1,17/08/2018,Betis,0-3,Levante,Benito Villamarín,Iglesias Villanueva
2018,1,18/08/2018,Celta de Vigo,1-1,Espanyol,Balaidos,Jaime Latre
2018,1,18/08/2018,Villarreal,1-2,Real Sociedad,Estadio de la Cerámica,Melero López
2018,1,18/08/2018,Barcelona,3-0,Alavés,Camp Nou,Sánchez Martínez
2018,1,19/08/2018,Eibar,1-2,Huesca,Estadio Municipal de Ipurua,Prieto Iglesias
2018,1,19/08/2018,Rayo Vallecano,1-4,Sevilla,Estadio de Vallecas,Mateu Lahoz
2018,1,19/08/2018,Real Madrid,2-0,Getafe,Estadio Santiago Bernabeu,Estrada Fernández
2018,1,20/08/2018,Valencia,1-1,Atlético de Madrid,Camp de Mestalla,Gil Manzano
2018,1,20/08/2018,Athletic Club,2-1,Leganés,San Mamés,Cordero Vega
2018,2,24/08/2018,Getafe,2-0,Eibar,Coliseum Alfonso Pérez,Medié Jiménez
2018,2,24/08/2018,Leganés,2-2,Real Sociedad,Estadio Municipal de Butarque,Munuera Montero
2018,2,25/08/2018,Alavés,0-0,Betis,Mendizorrotza,González Fuertes
2018,2,25/08/2018,Atlético de Madrid,1-0,Rayo Vallecano,Estadio Metropolitano,González González
2018,2,25/08/2018,Valladolid,0-1,Barcelona,E.M. José Zorrilla,De Burgos Bengoetxea
2018,2,26/08/2018,Espanyol,2-0,Valencia,Estadio del RCD Espanyol,Del Cerro Grande
2018,2,26/08/2018,Sevilla,0-0,Villarreal,Estadio Ramón Sánchez-Pizjuán,Undiano Mallenco
